Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2021-04-19,393.4245300292969,394.8742520087242,392.0790515471436,394.41945541368216,78498500
2021-04-20,390.54412841796875,393.31090461102207,389.04701223499654,392.19282421679327,81851800
2021-04-21,394.2394714355469,394.44792953980425,389.77657687390433,389.9187297440014,66793000
2021-04-22,390.6387939453125,394.9121701853349,389.5586230915933,394.06888220228007,97582800
2021-04-23,394.874267578125,396.30504939462804,391.13153550748166,391.2073253041885,73209200
2021-04-26,395.6986389160156,396.2766482012412,394.94062523834776,395.5375747447861,52182400
2021-04-27,395.61334228515625,396.20083610611454,394.45735269612004,396.00183367092063,51303100
2021-04-28,395.4996643066406,397.0252051429718,395.02589853029906,395.88815571320487,51238900
2021-04-29,398.0201110839844,398.64548539345304,394.5900514090793,398.26647854672416,78544300
2021-04-30,395.4048767089844,396.5798354122802,394.4952545809215,395.7175782918712,85527000
2021-05-03,396.2576904296875,397.81162707499294,395.75549988429185,397.42313568457485,68128300
2021-05-04,393.8130798339844,394.74167121392554,390.07034735555106,394.2394806214727,101591200
2021-05-05,393.9362487792969,395.7176127509672,393.36772405611316,395.480729859338,60162200
2021-05-06,397.0820617675781,397.21470115079546,391.97485272815106,394.01203981928836,74321400
2021-05-07,399.97198486328125,400.6352684677385,397.16729977098356,397.8590081632681,67733800
2021-05-10,396.01141357421875,400.5595543119531,395.8882298226913,400.33215594997847,81852400
2021-05-11,392.47698974609375,393.48137075938996,388.5447400525624,391.4252437273337,116888000
2021-05-12,384.1387939453125,390.94206397342344,382.80277090363,389.6534348621203,134811000
2021-05-13,388.7532958984375,390.71469341286235,385.66433337328755,385.71172730703574,106394000
2021-05-14,394.7226867675781,395.5849439620049,391.5010852286841,391.52951001898964,82201600
2021-05-17,393.71826171875,394.54263837842353,391.67159029586486,393.59510691873777,65129200
2021-05-18,390.3261413574219,394.229966640163,390.16504827388246,393.9835991887619,59810200
2021-05-19,389.3027648925781,389.4827981847287,384.0629170334815,385.56951751334515,106467100
2021-05-20,393.4909362792969,394.7701097699938,390.07036095634277,390.193515779158,78022200
2021-05-21,393.1687316894531,396.25769370156235,392.70445049733877,394.9974605852987,76578700
2021-05-24,397.1767883300781,398.2664437628936,395.196422064871,395.4427895060935,51376700
2021-05-25,396.2955627441406,398.63596669066123,395.7080978445581,398.27590009637095,57451400
2021-05-26,397.0820617675781,397.59370799531916,395.8407977248511,396.8925438871319,43088600
2021-05-27,397.2904968261719,398.6454599520295,397.006220021991,398.1243291855818,56707700
2021-05-28,398.0011901855469,399.1476953503851,397.7643072802944,398.88238765315714,58520200
2021-06-01,397.65057373046875,400.540533358127,397.2052327504447,400.39840941053797,54216600
2021-06-02,398.2759094238281,399.1287109213791,397.29049746690623,398.31381878105344,49097100
2021-06-03,396.79779052734375,397.953780215038,394.4384461393618,395.92607766431667,58138800
2021-06-04,400.4268493652344,400.73006640915304,396.86412139011236,398.6739101682677,55938800
2021-06-07,400.0383605957031,400.5974007586686,399.0908290144663,400.4173674449241,51555000
2021-06-08,400.1236572265625,401.0048547062044,398.2665033206098,400.9100957595356,47134300
2021-06-09,399.5266418457031,401.05218256152716,399.2992435442599,400.9763638501355,48436300
2021-06-10,401.38385009765625,402.35035084311943,399.4319373008559,400.76796033647804,51020100
2021-06-11,402.047119140625,402.1608183026852,400.6353063510963,401.9429045475261,45570800
2021-06-14,402.9472351074219,403.05144968743576,400.900563698209,402.16076780797187,42358500
2021-06-15,402.2081604003906,403.13672271513514,401.3174785238721,403.09884227690907,51508500
2021-06-16,399.96246337890625,402.5776592830965,397.8873962263123,402.35026100146723,80386100
2021-06-17,399.8298645019531,400.82476100117566,397.3189118335236,399.54561662113707,90949700
2021-06-18,394.43597412109375,397.20228583126465,394.2268340627991,396.4988279128949,118676300
2021-06-21,400.0827331542969,400.2728710463239,395.3961271266186,396.2231718360949,72822000
2021-06-22,402.2216796875,403.0677556470252,399.3412674054613,400.0732722268417,57700300
2021-06-23,401.7368469238281,403.1152450866419,401.6512935766992,402.2977159845416,49445400
2021-06-24,404.11346435546875,404.541231132252,403.657150782595,403.9138398596366,45110300
2021-06-25,405.5488586425781,406.0051721709191,404.5411916520895,404.8739184533192,58129500
2021-06-28,406.3664245605469,406.5375312578483,404.86443964372984,406.0812467317112,53159600
2021-06-29,406.5850524902344,407.4025815510861,406.0431856414555,406.75615917585907,35970500
2021-06-30,406.92730712890625,407.61176295178456,406.09074678861384,406.11926457244334,64827900
2021-07-01,409.1802978515625,409.3419179667563,407.6307639092308,407.6973150749559,53441000
2021-07-02,412.3078308105469,412.66907536576423,409.2657988822639,410.35904814493733,57697700
2021-07-06,411.5568542480469,412.58355242916156,408.78102674407916,412.36489675832064,68710400
2021-07-07,413.0113830566406,413.2965899337256,410.2070373366302,412.2508894063602,63549500
2021-07-08,409.64617919921875,410.4161884693829,406.4140085712506,407.61181366304993,97595200
2021-07-09,414.0189514160156,414.3231604079348,409.44641698416876,411.17657298837196,76238600
2021-07-12,415.5020446777344,415.75873377534595,413.4962259380348,413.9335083485568,52889600
2021-07-13,414.0856018066406,416.2245228376512,413.8194261276649,414.7035065245157,52911300
2021-07-14,414.7035217285156,416.3006048718959,413.43919445977104,415.8062578706934,64130400
2021-07-15,413.2870178222656,414.0285091837392,411.35723716285577,413.34405338768903,55126400
2021-07-16,410.0454406738281,414.53242309362696,409.6461916384208,414.4849031168796,75874700
2021-07-19,403.9898986816406,410.1119683014726,401.13800397715886,405.14967035523546,147987000
2021-07-20,409.7791442871094,411.0720179989587,403.85670057779765,404.6647430213327,99608200
2021-07-21,413.0968933105469,413.239511239694,409.7316787976885,410.99600588681835,64724400
2021-07-22,413.96197509765625,414.2091485653338,412.2793678263144,413.27751927337016,47878500
2021-07-23,418.2208557128906,418.5630691532213,415.226372066104,415.9203145459879,63766600
2021-07-26,419.2474670410156,419.2569826389216,417.5743754348083,417.6218954023998,43719200
2021-07-27,417.33673095703125,418.22081126155945,414.4658053504121,418.19229347789627,67397100
2021-07-28,417.1656188964844,418.56304839715096,415.7206694240083,417.9736614940485,52472400
2021-07-29,418.89581298828125,419.9890335371792,418.09728591749564,418.1068015171039,47435300
2021-07-30,416.8614196777344,418.3348868676976,416.1579326549067,416.29103498740426,68951200
2021-08-02,415.98681640625,419.1619219960378,415.62557181029734,418.60105291688967,58783300
2021-08-03,419.37109375,419.49468049068287,414.5704161268277,416.79489042620276,58053900
2021-08-04,417.3082275390625,419.34256386932987,417.0705696633648,418.0687211369067,46732200
2021-08-05,419.9510192871094,420.03657264864916,418.16382726123834,418.48703851960187,38969700
2021-08-06,420.6449279785156,421.07272376281315,419.9889899151109,420.27419677496636,46930000
2021-08-09,420.30267333984375,420.9395801435458,419.5231486147151,420.6163689428514,41222600
2021-08-10,420.8255310058594,421.5480202045592,420.06503743636375,420.7589798405117,43339300
2021-08-11,421.8711853027344,421.9662542412708,420.768449439839,421.90921868034235,44034300
2021-08-12,423.1355285644531,423.2781464832396,420.8064990408373,421.71909706184334,38909400
2021-08-13,423.90557861328125,423.9245807978689,423.0975360982888,423.59185399628745,39470300
2021-08-16,424.9037170410156,425.0367903510061,421.0061225077878,422.5841741094739,73740000
2021-08-17,422.118408203125,422.9929729138181,419.08589147756453,422.30851709150727,92673900
2021-08-18,417.4983215332031,422.67927464290176,417.2511770787581,421.0917073250715,89351900
2021-08-19,418.14471435546875,419.36155039996737,414.58936219722443,414.7319511052616,92812200
2021-08-20,421.47198486328125,421.80471170385533,418.0021855509453,418.4965325178458,72008700
2021-08-23,425.17950439453125,426.1016182193213,421.5480846712568,423.18317220559675,54973000
2021-08-24,425.8544006347656,426.3962675605668,425.33156490627283,425.8544006347656,38744700
2021-08-25,426.74798583984375,427.2708215551792,425.664252015514,426.04452782045337,40529700
2021-08-26,424.22882080078125,426.70043948225884,424.1337518489619,426.46278160819594,57829600
2021-08-27,428.0217590332031,428.40200576540917,424.9892427504915,425.0462783097741,77235100
2021-08-30,429.9041442871094,430.7026713597766,428.45916567001916,428.7063391726213,48357400
2021-08-31,429.26715087890625,430.1512311969797,428.6587618144474,429.80901778777866,59300200
2021-09-01,429.4953308105469,430.7406558437274,429.257672918551,430.21782008572575,48721400
2021-09-02,430.81671142578125,431.6342406277464,429.5999042108053,430.94029816816493,42501000
2021-09-03,430.7121276855469,431.23499244193107,429.2576625819947,429.6664561947234,47170500
2021-09-07,429.172119140625,430.455477558347,428.4876632519048,430.36040859944666,51671500
2021-09-08,428.64923095703125,429.3717201431419,426.70041907633004,428.6302287719645,56181900
2021-09-09,426.81451416015625,430.22727754672087,426.5673407023706,428.44960139657144,57970400
2021-09-10,423.44927978515625,429.20058851270727,423.32569305362387,428.7728217623681,89948200
2021-09-13,424.532958984375,426.75746199598564,422.1848982596465,426.49128636371137,83738600
2021-09-14,422.2420349121094,426.206152291275,421.3389233211386,425.99701218657503,78197100
2021-09-15,425.76885986328125,426.27269342032787,421.5480534940343,422.669791751463,78792200
2021-09-16,425.0938720703125,426.22509678924547,422.09935983764854,425.2364609835419,77786700
2021-09-17,420.9529724121094,424.7390708204537,420.5905705381561,424.3099336833319,118425000
2021-09-20,413.9339599609375,416.3372154464956,408.99389114031214,414.7350451227902,166445500
2021-09-21,413.5429382324219,417.6246743920309,413.0088814716439,416.3085955515743,92526100
2021-09-22,417.5769958496094,419.64648773838996,413.6573973626333,415.8508428137117,102350100
2021-09-23,422.65057373046875,424.2813823855959,419.2364228127346,419.4748420671658,76396000
2021-09-24,423.3467102050781,424.0715139521142,420.77177096980404,420.9911271311199,62094800
2021-09-27,422.1356201171875,423.480279135844,421.4298793149841,422.297728916242,61371100
2021-09-28,413.6287536621094,419.65599876331413,412.8848868309038,419.3222060215364,130436300
2021-09-29,414.3249816894531,416.79500161147104,413.7527696722643,415.03069335176906,82329200
2021-09-30,409.2609558105469,416.53748676766105,408.91761696149507,415.8222290280411,140506000
2021-10-01,414.1246643066406,415.8317541750143,407.43940876090636,411.0156972789485,129240100
2021-10-04,408.7841491699219,413.85768901264976,406.60973753229166,412.9421671836941,128570000
2021-10-05,413.0375061035156,415.31677895303204,409.4993726547145,410.3099748050654,90682500
2021-10-06,414.7541198730469,414.96392997639083,407.73507115010665,409.3849137272136,113032200
2021-10-07,418.3399353027344,421.22002922068276,417.90125205386124,418.082453003074,72437500
2021-10-08,417.5769958496094,419.51298809287215,416.9380485599433,419.12197703171404,74557400
2021-10-11,414.5538330078125,419.86582056944894,414.4870686368113,416.90941622303603,65233300
2021-10-12,413.5334167480469,415.8985461892568,412.7323315592288,415.4884720635367,71181200
2021-10-13,415.0211486816406,415.85084301262884,411.5497795456572,414.572919328773,72974000
2021-10-14,422.0020446777344,422.1546364801436,418.2636182784845,418.7404567470469,70236800
2021-10-15,425.2159423828125,425.5878903678633,423.5183985546389,424.14782884201713,66260200
2021-10-18,426.47479248046875,426.8181022084713,422.7363660756148,423.4039515741671,62213200
2021-10-19,429.7651062011719,429.8318414860111,427.504866796069,428.1247802575064,46996800
2021-10-20,431.45306396484375,431.75824762437327,430.1179218342966,430.2323584306413,49571600
2021-10-21,432.57830810546875,432.8071812516711,430.4039259048171,430.84260913634154,41305400
2021-10-22,432.130126953125,433.6083437975241,430.15600853538183,432.13967303658393,58845100
2021-10-25,434.4476013183594,434.78139413186784,431.43400722405784,433.23644185073766,45214500
2021-10-26,434.8385925292969,437.25139437355404,434.4571275187101,436.0211718972052,56075100
2021-10-27,432.912109375,435.98295026398864,432.835798922156,435.30584779052737,72438000
2021-10-28,437.08929443359375,437.16557579569235,434.35224581962837,434.3617627999436,51437900
2021-10-29,437.97613525390625,438.2717727773707,434.4570650125027,434.7527025359671,70162400
2021-11-01,438.72955322265625,439.3589835035539,436.9747911231437,438.9774894395595,48433600
2021-11-02,440.5033874511719,440.81811715005455,438.76768837756686,438.9012171234956,48908400
2021-11-03,443.19281005859375,443.6028842146093,439.48299227868,439.93122166667115,52509800
2021-11-04,445.2813415527344,445.3671689921905,443.45026886593126,443.8031247072219,52847100
2021-11-05,446.82623291015625,448.8480232639625,445.2908270843746,447.541490578941,66390600
2021-11-08,447.207763671875,448.44756127593683,446.51159806495565,447.942113613087,50405200
2021-11-09,445.7295227050781,447.81807748434323,444.29900732771347,447.5796582547825,51149100
2021-11-10,442.14373779296875,445.72957272118686,440.6369408987847,444.0129366133766,69429700
2021-11-11,442.2867431640625,443.73635073667003,442.26768010270575,443.660040283422,34848500
2021-11-12,445.6246032714844,446.18726916098245,442.6109807162752,443.57420371730086,53466700
2021-11-15,445.7771911621094,447.09326995484713,444.63279633218366,446.93116117829805,46980500
2021-11-16,447.54150390625,448.6954448304914,445.43388606189615,445.51016740978474,48857500
2021-11-17,446.4543762207031,447.455725454866,445.8249458920616,447.2745244918974,47858300
2021-11-18,447.9707336425781,448.2377620538931,444.7377544553832,447.5034120948414,50625600
2021-11-19,447.16961669921875,449.1246428822933,446.7976687041657,447.8562361905561,57315600
2021-11-22,445.9107360839844,451.60418860883823,445.70092599196306,449.0769505257932,72762000
2021-11-23,446.50201416015625,447.3698636783138,442.9352716755242,445.5769463532332,73206500
2021-11-24,447.6941223144531,447.8181049780622,443.6409951630789,444.4706894762638,61858800
2021-11-26,437.70916748046875,442.4107884667244,436.5647433509853,440.92305456074456,112669600
2021-11-29,443.0783386230469,444.94753738805485,440.3412902983071,442.57289097879783,86268800
2021-11-30,434.45709228515625,442.5347376484876,434.2091269516227,440.59877450044513,148559600
2021-12-01,429.6314697265625,443.1450850317848,429.4312057144088,440.2554450122088,131939200
2021-12-02,436.2118835449219,437.8045370485907,429.4503166491038,429.8508738219743,127637800
2021-12-03,432.416259765625,438.9775334063885,428.1247130510567,437.89990278979565,137331600
2021-12-06,437.5374755859375,439.44482957114576,432.5497344372096,435.00069129314113,98977500
2021-12-07,446.5878601074219,447.1600721227096,437.40394602898573,442.89713480948853,95484700
2021-12-08,447.7704162597656,448.22819169890914,445.20502279172905,446.98842323577503,72238800
2021-12-09,444.7472839355469,447.87534339584926,444.54701991051553,446.4638909293555,61272600
2021-12-10,448.9339599609375,449.0865517932211,444.89992435362086,447.4939272946093,77159800
2021-12-13,444.9570617675781,448.7622234867178,444.67094122008945,448.4093676716682,87724700
2021-12-14,441.895751953125,444.165507824566,438.92983051204675,441.63826964565925,97264100
2021-12-15,448.8003845214844,449.0483207411566,439.3971145340954,441.95299091341195,116899300
2021-12-16,444.8426818847656,450.96527238893464,443.2690914328029,450.67918090889475,116568600
2021-12-17,440.1081848144531,444.7689035694014,438.3759675606871,441.71598383350255,135511600
2021-12-20,435.4283447265625,435.8302798862772,431.7533629498048,434.9498310180343,107134800
2021-12-21,443.1611633300781,443.3047116175763,436.7012275372017,438.90237916193917,69806300
2021-12-22,447.5921936035156,447.70703223047644,442.701767893584,442.9027646969269,58890200
2021-12-23,450.37713623046875,451.8988064131899,448.50137055446896,448.6066295579147,56439700
2021-12-27,456.75091552734375,456.79875521584995,451.72652157550993,451.77436126401614,56808600
2021-12-28,456.3777770996094,458.23441310280185,455.6025870288726,457.19125645460264,47274600
2021-12-29,456.96148681640625,457.9950636331296,455.46852629993896,456.4829730814831,54503000
2021-12-30,455.6982116699219,458.4161662279957,455.2292775473095,457.3921398075276,55329000
2021-12-31,454.54974365234375,456.3680899428221,454.2722267238334,455.20054450668977,65237400
2022-01-03,457.18157958984375,457.315577453157,453.48746761440486,455.8321673669444,72668200
2022-01-04,457.0284729003906,459.354071932036,455.1431275490676,458.6267216829484,71178700
2022-01-05,448.25250244140625,457.43997140782875,448.15679385928706,456.65520192307395,104538900
2022-01-06,447.8314514160156,450.58769529349144,445.4293030411308,447.7836117234023,86858900
2022-01-07,446.0609436035156,449.0373143132725,444.6828216681558,447.84102993925603,85111600
2022-01-10,445.50592041015625,445.72601806274685,436.97880112362486,442.81667523297546,119362000
2022-01-11,449.56365966796875,449.6593682574006,442.1945363741295,445.2379059635614,74303100
2022-01-12,450.7790832519531,452.8654254019505,448.7884788995016,451.32459593729857,67605400
2022-01-13,444.56793212890625,452.55911667341053,443.52477577896656,451.8987654380845,91173100
2022-01-14,444.7498474121094,445.1039429351773,440.1369675783588,441.3715413044891,95890900
2022-01-18,436.87347412109375,440.19436071427987,435.744188680593,439.98381349603727,109709100
2022-01-19,432.33709716796875,439.859317977437,432.05955106400546,438.4429362182236,109357600
2022-01-20,427.5520324707031,439.0267827650756,425.39872061158934,434.2512249212793,122379700
2022-01-21,419.15887451171875,428.80569793000484,419.13016485773596,426.4131294109086,202271200
2022-01-24,420.9389343261719,421.45573730752653,402.6788641152826,413.4645525583098,251783900
2022-01-25,415.79974365234375,420.82413808243444,408.79429526605276,414.4503313578086,167997300
2022-01-26,414.7565612792969,424.95847740903787,410.43077850996156,421.78113926306736,186391100
2022-01-27,412.7086181640625,422.61386075218616,410.9955596005291,419.4269713452049,149878300
2022-01-28,422.9582824707031,423.00612215952447,409.43548027257265,414.0866195425196,164457400
2022-01-31,430.576171875,430.9302673160311,420.9101899484636,422.2787320282916,152251400
2022-02-01,433.485595703125,434.13636736046203,427.7338513754468,431.3131246969605,123155400
2022-02-02,437.6965637207031,438.4334644332628,433.5813276578518,435.9260568800673,117361000
2022-02-03,427.4084777832031,433.5047381488881,426.5567093082935,431.5715531563376,118024400
2022-02-04,429.41827392578125,433.32293348414623,424.7575252180446,427.16925333912457,118454400
2022-02-07,428.0401611328125,431.6098552838783,426.69074875176057,430.1934731694811,84472900
2022-02-08,431.56195068359375,432.4998480771746,426.08775262763413,427.5328733897672,81012000
2022-02-09,437.87835693359375,438.2037427687526,435.45707860200986,435.6580461930455,92589900
2022-02-10,430.0115966796875,438.0410420936879,427.9827030839542,431.94478168566405,140103700
2022-02-11,421.5323181152344,432.2031687380772,420.0776468513901,430.09772579352585,153214600
2022-02-14,420.15423583984375,422.62338334101435,416.63238137015827,421.01558402304886,123006300
2022-02-15,426.9299621582031,427.1022200941114,424.13542908232864,424.6618117169292,88482700
2022-02-16,427.4084777832031,428.8057297242315,422.94872622819605,424.85320156463507,84863600
2022-02-17,418.27838134765625,427.3797210117438,417.6658990160785,424.17367347064976,102259100
2022-02-18,415.5700378417969,419.80966241249763,413.2635981952447,418.5367995555497,132642900
2022-02-22,411.1103210449219,416.785487260366,407.5597278976884,413.33063191305536,124391800
2022-02-23,403.8177490234375,414.6417272754656,403.2435267053608,414.0675049573889,132578000
2022-02-24,409.8948669433594,410.3351206221993,392.99378697928523,393.357432896443,213942900
2022-02-25,418.9387512207031,419.02488018337664,409.4737360605184,411.1485340379855,121804500
2022-02-28,417.866943359375,419.36948362066374,412.1917770037388,413.4646107930951,145615000
2022-03-01,411.5027160644531,418.3837464787781,408.75602246543787,416.34527312626744,137785900
2022-03-02,419.0727844238281,420.82413189155534,413.0243636370108,413.7899739516777,117726500
2022-03-03,416.9864196777344,422.15436203695566,415.158493753946,421.5418796596606,105501700
2022-03-04,413.5986022949219,414.7470178122338,409.4929459955876,413.19663787985706,113978200
2022-03-07,401.40606689453125,413.7230070541622,401.33906795511547,413.0052363762708,137896600
2022-03-08,398.3626708984375,408.8516834367414,397.28122522097095,401.58784869014323,164772700
2022-03-09,409.0431213378906,411.05288489992864,404.65036868144006,406.8706794586661,116990800
2022-03-10,407.19598388671875,408.1051422930432,402.37255814342836,404.36316206581114,93972700
2022-03-11,402.0185241699219,410.3446453833314,401.50172117403196,409.72258338788305,95636300
2022-03-14,399.0804748535156,406.30602092919,397.92247973490345,402.80332591607095,95729200
2022-03-15,407.8564758300781,408.4976679834276,400.43951173572594,401.7314756646486,106219100
2022-03-16,416.90032958984375,416.95774890537723,406.5452846649251,411.4165805132601,144954800
2022-03-17,422.1161193847656,422.1161193847656,414.57473813772754,414.957543290102,102676900
2022-03-18,426.7394714355469,427.06586813559943,419.7314785235304,420.4802778464497,106345500
2022-03-21,426.6146545410156,428.60183339554396,423.05303143961345,426.56663693582357,88349800
2022-03-22,431.6066589355469,432.55705013846034,428.025846211253,428.025846211253,74650400
2022-03-23,426.0482482910156,430.5506533825044,425.96185175391435,429.0338653474603,79426100
2022-03-24,432.470703125,432.4803125069437,426.96991790017495,428.102711687473,64736900
2022-03-25,434.58270263671875,434.8611110322216,430.49309043583133,433.1139027936655,77101300
2022-03-28,437.67388916015625,437.67388916015625,432.05787963553536,433.97788088860955,68529800
2022-03-29,443.0882873535156,443.5875064404746,438.8930892093736,441.6194875339916,86581500
2022-03-30,440.3522644042969,442.7522657814799,438.2114526289686,441.92665007334523,79666900
2022-03-31,433.5746765136719,440.40987596365085,433.1138656878591,439.57468014559055,121699900
2022-04-01,434.80352783203125,435.32190711375915,431.1747263754551,435.1779128688347,89048800
2022-04-04,438.52825927734375,438.63387457698553,434.16987767775674,435.0050735063804,59601000
2022-04-05,432.9890441894531,439.5170361699117,431.82745173434006,437.01144881257386,74214500
2022-04-06,428.6594543457031,430.9730592910336,425.73146425508475,429.0146791745913,106898000
2022-04-07,430.8194580078125,432.66267204741945,425.78906424707714,427.7666631360789,78097200
2022-04-08,429.6675109863281,432.60511072069284,428.10270519185434,430.0515053985982,79272700
2022-04-11,422.3234558105469,427.2002457250453,421.81465668976125,426.3458311710871,89770500
2022-04-12,420.7586975097656,427.9202942308347,419.18428236472414,425.35707957778624,84363600
2022-04-13,425.5778503417969,426.3458390790379,420.3266460520354,420.5090485040863,74070400
2022-04-14,420.2786560058594,426.9410622778662,420.173040709212,425.8082393443114,97869500
2022-04-18,420.45147705078125,422.160277000134,418.1858603298236,419.3378728044657,66002500
2022-04-19,427.2386474609375,427.9682279476347,420.1730282697468,420.3458213352626,77821000
2022-04-20,426.92181396484375,429.66743062802385,425.7410321003708,429.0434361626753,65224400
2022-04-21,420.5378723144531,432.00989152571304,419.61627991567536,430.59868943216543,85417300
2022-04-22,408.9986877441406,420.55707455027704,408.42268149107883,419.4338901888569,132471800
2022-04-25,411.3698425292969,411.5426355959817,402.0866243771724,406.72344341145725,119647700
2022-04-26,399.4563293457031,408.9987394170543,399.42753049425636,408.7971181600281,103996300
2022-04-27,400.5794677734375,406.00349497952044,398.40988618789964,400.5506689253032,122030000
2022-04-28,410.6978454589844,412.4546629252452,400.89624774811995,405.3986528084858,105449100
2022-04-29,395.520263671875,408.83546786089835,394.76185496316015,406.64666757361914,145491100
2022-05-02,397.90106201171875,399.2834652291176,388.8194351785775,395.58745703394555,158312500
2022-05-03,399.7250671386719,402.1730570272212,396.82584648510385,398.40987096264143,100028200
2022-05-04,411.8978576660156,412.4738638889935,397.16184250455814,400.39703985927054,144247900
2022-05-05,397.2578125,408.0002206534262,393.06261491866616,407.56820870103684,172929100
2022-05-06,394.88665771484375,398.20825170906204,389.50106821459974,394.6562669374327,151770800
2022-05-09,382.2434387207031,390.15383401917825,380.64022488289663,388.89623561993693,155586100
2022-05-10,383.1265869140625,389.83698087440456,379.0273954234706,388.3105836313473,132497200
2022-05-11,377.0402526855469,387.8786681523816,376.2818439741501,382.1474631395568,142361000
2022-05-12,376.6466369628906,379.96823088051195,369.7442302121438,373.795433970601,125090800
2022-05-13,385.6514587402344,387.05305147320314,379.7858395883378,380.841846152997,104174400
2022-05-16,384.086669921875,387.81147726112545,381.6962775951161,383.98108390920663,78622400
2022-05-17,391.98748779296875,392.2274879648693,386.4770639242431,390.26907835903,83029700
2022-05-18,376.1858215332031,387.64823105557144,374.9282230893509,387.3602425939615,117674500
2022-05-19,373.8818054199219,378.3746302525906,371.6257982715429,373.07540847479976,98510700
2022-05-20,374.0450439453125,381.14904263000835,365.31864187909673,377.52024148072167,131432200
2022-05-23,381.0434875488281,381.82108576557516,374.76507482018934,377.1170589373872,76414900
2022-05-24,378.1346740722656,379.34425498211243,371.48184723208016,376.8578567880613,91448800
2022-05-25,381.47540283203125,383.4722203245338,376.2146187202073,376.617802533286,91472900
2022-05-26,389.0978088378906,390.7586202861659,382.5122193260821,382.723420612586,82168300
2022-05-27,398.6498718261719,398.76506721451074,391.3922693918788,391.5938613214718,84768700
2022-05-31,396.4130554199219,399.80185649165315,393.6290594361109,397.0082511264801,95937000
2022-06-01,393.2066345214844,399.59063252681636,390.653029459973,398.5634541706142,86585800
2022-06-02,400.6946716308594,400.7426599429565,390.7586593845705,393.04346554075426,79609600
2022-06-03,394.1186218261719,397.47862364738455,393.12982246209066,395.9042087315087,71874300
2022-06-06,395.31866455078125,399.9458452856898,394.1282438569681,398.18905703711096,57508900
2022-06-07,399.11065673828125,399.5714675924091,391.305846846802,391.7762670823371,59272400
2022-06-08,394.7714538574219,399.18746254339834,393.9650568568878,397.3730473195264,64350000
2022-06-09,385.3826904296875,395.2706861025318,385.3826904296875,392.9666902395959,86289800
2022-06-10,374.20819091796875,379.9490045735401,374.1602026107327,379.0850099650552,132893900
2022-06-13,360.000244140625,366.53784623046715,358.36823131509624,364.6562531575561,170004900
2022-06-14,358.9154052734375,362.82261459035516,355.76660460330424,361.77621749385116,104011800
2022-06-15,364.0322570800781,368.54424254307577,357.2354360927038,362.2658301082389,125666800
2022-06-16,351.98419189453125,356.10260241148677,349.51698347713915,355.6898092108188,134473300
2022-06-17,352.7430114746094,356.1368297100456,349.1853340548797,352.40558336804133,111113900
2022-06-21,361.62286376953125,363.0305110907099,358.47973303569233,358.55688132431777,76811900
2022-06-22,360.9672546386719,365.14200103804023,356.90817182668707,357.33239914871615,90059400
2022-06-23,364.5056457519531,365.24802882464746,359.5210190488833,363.13657261285954,79292100
2022-06-24,376.0946350097656,376.10428590004165,367.69691872080415,367.72584196818616,98050300
2022-06-27,374.6580810546875,377.3287590911403,373.5493172920023,377.0298757139846,66009600
2022-06-28,367.00274658203125,379.0642414391702,366.88705358770477,376.2392962750587,86548900
2022-06-29,366.703857421875,368.564655039321,364.85271069495315,367.56196282200773,65676000
2022-06-30,363.724609375,367.0123555644448,359.2027556812471,362.7508110782024,112508300
2022-07-01,367.5716552734375,368.01518439494293,360.398394118581,363.0594511538043,74839700
2022-07-05,368.2657775878906,368.28507936924905,359.5306034322165,362.4037736271364,81438000
2022-07-06,369.5095520019531,372.0356138988853,365.99041929614805,368.41040966139263,70426200
2022-07-07,375.0438232421875,375.8537038200453,369.5288969442899,371.3125761635568,64525900
2022-07-08,374.7352294921875,376.63460128325914,371.8331360418912,373.3853994256189,72397800
2022-07-11,370.4543762207031,372.9997101260884,369.7505380070242,372.01629034364663,58366900
2022-07-12,367.17633056640625,372.3152539335495,365.40230245038737,369.89523395633285,62219200
2022-07-13,365.2479553222656,368.2271967520767,361.22747704533595,361.6517042653472,84224600
2022-07-14,364.3609619140625,365.4600746934587,357.7372737211417,360.2151102755867,89704800
2022-07-15,371.3221740722656,371.43786707781493,366.89674006930375,368.834656759155,79060400
2022-07-18,368.25616455078125,375.14016268391526,367.0124059860265,374.4556261693067,63203600
2022-07-19,378.2061462402344,378.78464065093823,371.5728358576341,372.2380705929783,78506000
2022-07-20,380.6164855957031,382.0530853318939,377.01058347855724,378.39895818724943,71843800
2022-07-21,384.492431640625,384.54062725149555,377.5891312579372,380.0284235216753,64903900
2022-07-22,380.925048828125,385.8325562859645,378.66894711071706,384.6177503910204,72197300
2022-07-25,381.3878173828125,382.25554421114276,379.1124140795924,381.56135686378946,53631500
2022-07-26,376.87567138671875,379.9320028169909,375.969370284275,379.7198891669839,52946400
2022-07-27,386.6617126464844,388.43574047441456,379.9223017702702,380.2211851344438,82342100
2022-07-28,391.51141357421875,392.21522247427794,383.8753518196176,387.4812837648079,73966600
2022-07-29,397.21917724609375,398.22189903141617,392.18632538255275,392.96728261797716,87003700
2022-08-01,396.0428771972656,398.5882408440128,393.75785221915515,394.4809628792381,69997500
2022-08-02,393.4300537109375,398.1929450442776,392.2345201437415,394.4520477777563,63435400
